0.20283480 2.39712441
0.20527859 2.39088634
0.20772238 0.81319040
0.21016617 0.32757087
0.21260998 -0.44138560
0.21505377 -0.01993596
0.21749756 -0.27378337
0.21994135 -0.24513553
0.22238514 0.61529968
0.22482893 -1.21131069
0.22727273 -0.23399213
0.22971652 0.81230120
0.23216031 0.78780187
0.23460411 -0.94079611
0.23704790 0.07108530
0.23949169 -1.04508144
0.24193548 -1.14936421
0.24437928 -1.36995666
0.24682307 0.44074490
0.24926686 0.40282389
0.25171065 -0.95896095
0.25415444 0.40491984
0.25659823 2.10487165
0.25904202 -0.35954999
0.26148582 0.85837337
0.26392961 -2.57530190
0.26637343 -0.13940508
0.26881722 -1.41533668
0.27126101 0.65543185
0.27370480 0.83391331
0.27614859 -0.22062301
0.27859238 -1.29700414
0.28103617 -0.23980627
0.28347996 1.10211375
0.28592375 0.96115936
0.28836754 0.79609087
0.29081133 0.22142226
0.29325512 0.03419315
0.29569891 -0.95811213
0.29814273 -0.06688755
0.30058652 -1.57131378
0.30303031 -1.39494930
0.30547410 -0.02399125
0.30791789 -0.94762463
0.31036168 0.65789637
0.31280547 1.47697644
0.31524926 0.94509166
0.31769305 -0.68863536
0.32013685 -0.16007111
0.32258064 0.49066618
0.32502443 3.06575001
0.32746822 -0.60357117
0.32991204 0.86417718
0.33235583 -0.88166222
0.33479962 0.45227181
0.33724341 -0.95172728
0.33968720 -0.41390927
0.34213099 0.17229710
0.34457478 -3.31113344
0.34701857 -0.78727800
0.34946236 1.99243260
0.35190615 1.07858262
0.35434994 -1.07220113
0.35679373 -0.66727719
0.35923752 -0.84608865
0.36168134 0.01267615
0.36412513 0.69220444
0.36656892 1.27828307
0.36901271 -0.21819283
0.37145650 1.76948705
0.37390029 0.19368323
0.37634408 1.46185530
0.37878788 -0.42825503
0.38123167 -0.30959529
0.38367546 0.76141775
0.38611925 1.83939344
0.38856304 1.33601508
0.39100686 2.36494744
0.39345065 1.04595876
0.39589444 2.57309270
0.39833823 4.89980340
0.40078202 3.61665761
0.40322581 4.60734606
0.40566960 3.78949469
0.40811339 2.64756572
0.41055718 0.88398820
0.41300097 0.24432051
0.41544476 1.55417821
0.41788855 -0.74506564
0.42033234 1.41102067
0.42277616 -1.12792624
0.42521995 -0.44827575
0.42766374 -1.07518454
0.43010753 -1.04938622
0.43255132 -0.03616405
0.43499511 -0.39351119
0.43743891 0.74880653
0.43988270 0.22058130
0.44232649 -0.61532107
0.44477028 -1.14844070
0.44721407 0.60465557
0.44965786 -0.88306375
0.45210165 1.70386440
0.45454547 0.58906901
0.45698926 -0.71887354
0.45943305 1.69277171
0.46187684 -0.21172612
0.46432063 -0.00177955
0.46676442 0.22934891
0.46920821 -0.92159295
0.47165200 1.36235459
0.47409579 1.34565079
0.47653958 -0.25259710
0.47898337 0.84850168
0.48142716 0.33424370
0.48387095 0.52505638
0.48631477 -0.61666423
0.48875856 -0.40268426
0.49120235 -1.12713668
0.49364614 -0.69653323
0.49608994 0.70919089
0.49853373 0.85423187
0.50097752 0.11993295
0.50342131 0.46909007
0.50586510 1.32048111
0.50830889 0.57748351
0.51075268 0.28945219
0.51319647 1.08846101
0.51564026 0.74317901
0.51808405 1.84416796
0.52052784 -1.03041891
0.52297163 0.87766138
0.52541542 0.63991368
0.52785921 -0.94569881
0.53030300 -0.24680898
0.53274685 -0.09589911
0.53519064 -0.20679991
0.53763443 -0.13212690
0.54007822 -1.63113948
0.54252201 1.52078914
0.54496580 1.00006894
0.54740959 -1.24951364
0.54985338 0.46140220
0.55229717 -0.84545629
0.55474097 -0.14178375
0.55718476 -1.71504995
0.55962855 1.54984967
0.56207234 0.07194794
0.56451613 1.22636853
0.56695992 -1.79957855
0.56940371 0.71651539
0.57184750 -0.84388417
0.57429129 2.65973538
0.57673508 1.42533106
0.57917887 0.50213879
0.58162266 1.70875697
0.58406645 2.22417708
0.58651024 3.91134775
0.58895403 0.60182905
0.59139782 3.24339844
0.59384167 1.84835529
0.59628546 3.80990407
0.59872925 5.06577742
0.60117304 1.59292150
0.60361683 3.98276666
0.60606062 2.30487585
0.60850441 2.91480532
0.61094820 3.38035616
0.61339200 2.25993752
0.61583579 1.29615867
0.61827958 1.38922158
0.62072337 0.67677289
0.62316716 1.84674627
0.62561095 1.55361533
0.62805474 -0.24468547
0.63049853 -1.27911633
0.63294232 0.52385552
0.63538611 0.01536891
0.63782990 -0.67627580
0.64027369 -1.27871777
0.64271748 -1.79533263
0.64516127 0.47428936
0.64760506 -0.47739452
0.65004885 -1.68691416
0.65249264 0.42631491
0.65493643 -1.29979000
0.65738028 0.21500652
0.65982407 2.27092901
0.66226786 0.95982701
0.66471165 0.44000796
0.66715544 0.20642799
0.66959924 -0.78187264
0.67204303 0.99669210
0.67448682 1.88922611
0.67693061 0.12655130
0.67937440 0.63104755
0.68181819 -0.79316673
0.68426198 -0.09860969
0.68670577 0.46507780
0.68914956 -0.26436977
0.69159335 0.48313529
0.69403714 1.07036792
0.69648093 -0.81727996
0.69892472 -0.07074690
0.70136851 -0.07565163
0.70381230 -1.99959092
0.70625609 0.70244693
0.70869988 -0.43719199
0.71114367 -0.08375413
0.71358746 0.70541956
0.71603125 0.08131117
0.71847504 0.26927446
0.72091889 0.95536380
0.72336268 0.81012953
0.72580647 -1.23510561
0.72825027 -0.77603604
0.73069406 -0.58716750
0.73313785 -0.23166133
0.73558164 -0.80135505
0.73802543 -0.51980484
0.74046922 -0.25192630
0.74291301 1.12976772
0.74535680 1.11903250
0.74780059 0.45325269
0.75024438 2.02492088
0.75268817 2.78751969
0.75513196 -0.04845524
0.75757575 0.93061453
0.76001954 2.99482584
0.76246333 0.48717248
0.76490712 0.32023537
0.76735091 3.41914976
0.76979470 1.61256462
0.77223849 2.36667727
0.77468228 1.40752697
0.77712607 2.46605560
0.77956986 3.60107732
0.78201371 4.69127953
0.78445750 3.03770110
0.78690130 2.80935645
0.78934509 2.50428689
0.79178888 3.95706823
0.79423267 2.39604318
0.79667646 4.03176974
0.79912025 3.54643351
0.80156404 2.87854850
0.80400783 5.69018281
0.80645162 5.12452090
0.80889541 3.60959693
0.81133920 3.41883925
0.81378299 2.48385072
0.81622678 1.95979846
0.81867057 1.69902837
0.82111436 2.40322500
0.82355815 4.01291752
0.82600194 3.21575201
0.82844573 3.30406833
0.83088952 2.07894955
0.83333331 2.60690784
0.83577710 0.39787543
0.83822089 1.00470391
0.84066468 0.26318914
0.84310848 -0.74444985
0.84555233 1.53145641
0.84799612 1.62220162
0.85043991 -0.54666328
0.85288370 -0.69767076
0.85532749 -0.72075608
0.85777128 0.06721205
0.86021507 -0.20213732
0.86265886 0.54002253
0.86510265 0.36650212
0.86754644 0.96626318
0.86999023 2.57852915
0.87243402 0.32499993
0.87487781 -1.13390042
0.87732160 1.20016290
0.87976539 -1.08983779
0.88220918 1.21319914
0.88465297 -0.07907434
0.88709676 -0.15156059
0.88954055 -1.05926415
0.89198434 0.25773174
0.89442813 -0.67972022
0.89687192 -1.15411291
0.89931571 0.67723045
0.90175951 -0.37462951
0.90420330 0.72330800
0.90664715 -1.18353206
0.90909094 -0.52688079
0.91153473 -1.69758409
0.91397852 -0.97928843
0.91642231 1.35067853
0.91886610 -1.81451568
0.92130989 1.26892999
0.92375368 -1.30327436
0.92619747 -0.64806800
0.92864126 -2.34274954
0.93108505 -1.37497479
0.93352884 -0.16101038
0.93597263 0.53491139
0.93841642 -2.06627160
0.94086021 0.17995954
0.94330400 -0.97654337
0.94574779 -1.28618562
0.94819158 -1.22688890
0.95063537 0.99835813
0.95307916 0.83165967
0.95552295 1.24414617
0.95796674 0.39269370
0.96041054 -1.41959047
0.96285433 -1.10738772
0.96529812 -1.69614023
0.96774191 0.69372666
0.97018576 -0.97699195
0.97262955 0.39494026
0.97507334 0.15334111
0.97751713 -1.22964275
0.97996092 -1.45913625
0.98240471 -0.71942203
0.98484850 -1.85549122
0.98729229 -0.65342379
0.98973608 -0.77992225
0.99217987 0.19132155
0.99462366 -1.18462414
0.99706745 -0.82753518
0.99951124 -2.80871826
1.00195503 -0.58713682
1.00439882 -0.71630498
1.00684261 -0.15934289
1.00928640 0.21863192
1.01173019 0.98367244
1.01417398 -0.00613248
1.01661777 -0.30269894
1.01906157 0.19338101
1.02150536 0.45530742
1.02394915 -1.42193860
1.02639294 -0.86378358
1.02883673 -1.53004128
1.03128052 -1.94701540
1.03372431 -1.27407002
1.03616810 1.08758211
1.03861189 -0.15746909
1.04105568 -0.80711109
1.04349947 -0.91868856
1.04594326 -1.35201305
1.04838705 1.21166623
1.05083084 1.19506574
1.05327463 -1.11153951
1.05571842 -1.48143733
1.05816221 -2.10345250
1.06060600 -0.19398540
1.06304991 -0.06879377
1.06549370 0.20103598
1.06793749 0.81141871
1.07038128 -1.94181883
1.07282507 -1.49890494
1.07526886 -0.57855871
1.07771266 -1.12588650
1.08015645 -1.14014827
1.08260024 -2.21043915
1.08504403 -2.47649974
1.08748782 -1.11044349
1.08993161 -2.00001180
1.09237540 -1.80806386
1.09481919 -1.85810685
1.09726298 -1.16959287
1.09970677 1.48001963
1.10215056 0.60056818
1.10459435 0.05983448
1.10703814 -1.72707075
1.10948193 -1.34317347
1.11192572 -1.53539783
1.11436951 0.30376500
1.11681330 -1.62492543
1.11925709 -1.45218921
1.12170088 -2.03149271
1.12414467 -0.73039372
1.12658846 -3.44521368
1.12903225 -0.78906561
1.13147604 -0.44211173
1.13391984 -2.06865150
1.13636363 -1.35622847
1.13880742 -0.17802793
1.14125121 -1.82281977
1.14369500 -1.18887800
1.14613879 -0.37544513
1.14858258 -0.95707297
1.15102637 -0.43813652
1.15347016 -0.59097940
1.15591395 -1.07791841
1.15835774 -0.70271142
1.16080153 -0.53272685
1.16324532 -1.24219373
1.16568911 0.78413200
1.16813290 -0.00797796
1.17057669 -0.15351814
1.17302048 -1.57387531
1.17546427 -0.93606802
1.17790806 -1.41146806
1.18035185 -1.16542959
1.18279564 0.47516561
1.18523943 -1.34125808
1.18768334 -0.98488755
1.19012713 -0.28629637
1.19257092 -1.34512883
1.19501472 -1.27311677
1.19745851 -0.31255710
1.19990230 -0.78109572
1.20234609 -1.07476887
1.20478988 0.02575523
1.20723367 -2.49815834
1.20967746 -0.14052987
1.21212125 -0.35727558
1.21456504 -2.56110442
1.21700883 -0.81167794
1.21945262 -0.82243431
1.22189641 0.43761081
1.22434020 0.59467775
1.22678399 -1.60394722
1.22922778 -2.06547284
1.23167157 1.15709448
1.23411536 -0.65944710
1.23655915 0.72162032
1.23900294 -0.05246174
1.24144673 -1.83616412
1.24389052 -1.65340889
1.24633431 -1.92772686
1.24877810 -1.96572608
1.25122190 0.81747085
1.25366569 0.25573349
1.25610948 1.30466545
1.25855327 0.14650637
1.26099706 -1.45367968
1.26344085 -1.13268429
1.26588464 -0.02905840
1.26832843 -0.47416610
1.27077222 -0.69358128
1.27321601 -0.20609245
1.27565980 -0.82161047
1.27810359 -1.09923279
1.28054738 -0.87121341
1.28299117 0.47564054
1.28543496 1.03671879
1.28787875 1.18673545
1.29032254 0.69747555
1.29276633 -1.11212397
1.29521012 -0.39196526
1.29765391 -1.32673827
1.30009770 0.65777513
1.30254149 0.09565479
1.30498528 -0.84032100
1.30742908 0.29591584
1.30987287 -0.57197599
1.31231666 1.15070444
1.31476057 -1.98256847
1.31720436 0.02350867
1.31964815 -0.30879806
1.32209194 0.09631988
1.32453573 0.43587705
1.32697952 -0.35144735
1.32942331 -0.99503219
1.33186710 0.58676681
1.33431089 -0.91349107
1.33675468 -0.37970553
1.33919847 0.55950567
1.34164226 -0.21718235
1.34408605 -1.21778569
1.34652984 0.78036374
1.34897363 0.48094523
1.35141742 0.37327604
1.35386121 0.50525708
1.35630500 -1.85042527
1.35874879 -0.13012513
1.36119258 -1.36698626
1.36363637 -0.86248286
1.36608016 -0.26377693
1.36852396 -1.09753425
1.37096775 -0.30124180
1.37341154 1.29174420
1.37585533 -1.43695204
1.37829912 1.63241240
1.38074291 1.27348520
1.38318670 -1.46976524
1.38563049 -0.57731192
1.38807428 0.62451611
1.39051807 -0.55593048
1.39296186 -0.81364982
1.39540565 -0.90874850
1.39784944 -1.24762066
1.40029323 1.43234265
1.40273702 0.54274227
1.40518081 -0.96375869
1.40762460 -1.29690312
1.41006839 1.28561443
1.41251218 0.70548154
1.41495597 2.22664717
1.41739976 0.10816107
1.41984355 -0.06177030
1.42228734 -1.14827436
1.42473114 0.35292116
1.42717493 -0.40588688
1.42961872 0.80670229
1.43206251 0.79596576
1.43450630 -0.87136280
1.43695009 0.52939090
1.43939400 1.21639239
1.44183779 -1.54198457
1.44428158 -1.28383157
1.44672537 0.78530846
1.44916916 1.73463544
1.45161295 0.20518072
1.45405674 0.60643924
1.45650053 -0.03666018
1.45894432 -0.94541899
1.46138811 -2.94716313
1.46383190 1.66243992
1.46627569 0.60895717
1.46871948 1.29328074
1.47116327 0.35403748
1.47360706 0.81885777
1.47605085 0.09914464
1.47849464 -0.91214348
1.48093843 -0.86857917
1.48338223 -0.38548315
1.48582602 -0.12864003
1.48826981 1.72594090
1.49071360 -0.61280477
1.49315739 -0.64042973
1.49560118 -0.19271900
1.49804497 -1.82663614
1.50048876 -0.02289144
1.50293255 0.95604470
1.50537634 0.84485428
1.50782013 1.20435580
1.51026392 -1.52415198
1.51270771 -0.73166887
1.51515150 -1.21400635
1.51759529 -0.85942801
1.52003908 0.53849705
1.52248287 1.56404925
1.52492666 -0.63587654
1.52737045 -0.14824452
1.52981424 1.85069799
1.53225803 -1.71724768
1.53470182 0.50010604
1.53714561 0.06110866
1.53958941 0.14427234
1.54203320 -0.73947339
1.54447699 -0.16236538
1.54692078 0.22024532
1.54936457 2.13884930
1.55180836 -0.37278742
1.55425215 0.16259707
1.55669594 -2.65726829
1.55913973 -0.84476028
1.56158352 1.18811893
1.56402743 0.69148484
1.56647122 1.31204245
1.56891501 -0.83880075
1.57135880 -0.78687070
1.57380259 1.60710574
1.57624638 1.36939178
1.57869017 -0.99866809
1.58113396 -0.19271043
1.58357775 0.75702903
1.58602154 -0.58849357
1.58846533 0.50194061
1.59090912 -0.21065170
1.59335291 -0.97497367
1.59579670 -0.39321930
1.59824049 0.57419407
1.60068429 -0.65660591
1.60312808 0.23989220
1.60557187 2.00386417
1.60801566 -1.58438983
1.61045945 1.42955816
1.61290324 -0.80623937
1.61534703 -0.02225372
1.61779082 -0.47290219
1.62023461 1.89661748
1.62267840 -0.18561703
1.62512219 -0.42412944
1.62756598 1.23431514
1.63000977 1.65696876
1.63245356 1.29819179
1.63489735 2.06724830
1.63734114 0.93999967
1.63978493 1.23632397
1.64222872 0.10008786
1.64467251 0.72670390
1.64711630 0.03880845
1.64956009 1.80201629
1.65200388 -0.52056463
1.65444767 0.53430937
1.65689147 0.68704922
1.65933526 -0.61475405
1.66177905 1.20337176
1.66422284 -1.20685643
1.66666663 0.46110331
1.66911042 1.15422517
1.67155421 0.87149096
1.67399800 1.56108913
1.67644179 1.53089434
1.67888558 -0.28414965
1.68132937 1.78311875
1.68377316 0.19467206
1.68621695 -1.49122390
1.68866086 0.82845962
1.69110465 -0.87311390
1.69354844 2.36101955
1.69599223 -1.04246336
1.69843602 1.57787955
1.70087981 -0.11207193
1.70332360 0.34206471
1.70576739 1.48530829
1.70821118 1.76354182
1.71065497 0.01286361
1.71309876 0.95760104
1.71554255 -0.03209752
1.71798635 -1.91228583
1.72043014 0.51152313
1.72287393 -0.16847417
1.72531772 1.31460521
1.72776151 0.02804157
1.73020530 -1.28219569
1.73264909 -0.65446094
1.73509288 -0.95523867
1.73753667 0.85129991
1.73998046 -0.42792681
1.74242425 1.49138588
1.74486804 0.78843042
1.74731183 0.39811209
1.74975562 1.51115760
1.75219941 0.91030601
1.75464320 -0.34152955
1.75708699 0.03094161
1.75953078 -1.41521570
1.76197457 0.24085774
1.76441836 1.51841581
1.76686215 1.14175615
1.76930594 1.52076921
1.77174973 1.21696842
1.77419353 0.24658692
1.77663732 2.25963187
1.77908111 0.36968936
1.78152490 0.80083758
1.78396869 -0.57597770
1.78641248 -1.04764730
1.78885627 0.91805594
1.79130006 1.61816506
1.79374385 -0.37419932
1.79618764 -0.18922108
1.79863143 0.39775422
1.80107522 0.01538693
1.80351901 -0.92164686
1.80596280 2.83192556
1.80840659 0.91677993
1.81085038 -0.17195502
1.81329429 -0.40961600
1.81573808 0.10262683
1.81818187 0.41744034
1.82062566 -2.10216056
1.82306945 0.35936691
1.82551324 0.84846368
1.82795703 -1.16878761
1.83040082 0.90105957
1.83284461 -0.44756385
1.83528841 -0.89658869
1.83773220 -1.43947033
1.84017599 -0.44918981
1.84261978 -0.88575458
1.84506357 -0.68936880
1.84750736 0.88101853
1.84995115 -0.05901251
1.85239494 0.52347700
1.85483873 -0.49541681
1.85728252 0.24770923
1.85972631 0.39363273
1.86217010 -0.25104329
1.86461389 -0.76819721
1.86705768 0.62529314
1.86950147 0.45703683
1.87194526 0.86087699
1.87438905 0.38018511
1.87683284 1.24655412
1.87927663 0.18043382
1.88172042 0.02603053
1.88416421 0.44084659
1.88660800 -0.58207422
1.88905180 0.30077630
1.89149559 0.63041249
1.89393938 -0.63785635
1.89638317 -0.04706967
1.89882696 0.17025676
1.90127075 1.76420602
1.90371454 -1.76071313
1.90615833 0.38926018
1.90860212 0.19916706
1.91104591 2.81481943
1.91348970 -0.21891770
1.91593349 1.01045224
1.91837728 0.00057560
1.92082107 -0.32580963
1.92326486 0.17535141
1.92570865 0.22505373
1.92815244 -0.14480382
1.93059623 2.11905968
1.93304002 0.97870177
1.93548381 1.04723534
1.93792772 -1.62333840
1.94037151 -0.99569225
1.94281530 0.42399269
1.94525909 1.38689393
1.94770288 0.99030054
1.95014668 1.20247000
1.95259047 3.20638555
1.95503426 0.44245851
1.95747805 1.97034502
1.95992184 1.38890326
1.96236563 1.34765422
1.96480942 0.67490824
1.96725321 0.74739486
1.96969700 1.70329845
1.97214079 1.82017434
1.97458458 2.40180165
1.97702837 1.59532595
1.97947216 0.61760890
1.98191595 1.11324507
1.98435974 0.01801866
1.98680353 -0.05818754
1.98924732 1.65346879
1.99169111 0.46623987
1.99413490 -0.13548905
1.99657869 1.87214077
1.99902248 1.32743028
2.00146627 0.07154119
2.00391006 -0.61909550
2.00635386 1.66039902
2.00879765 0.49754205
2.01124144 2.66023183
2.01368523 0.48969480
2.01612902 0.81282658
2.01857281 0.68798533
2.02101660 0.38434583
2.02346039 0.18896031
2.02590418 0.59751649
2.02834797 1.57917541
2.03079176 0.44243404
2.03323555 1.50198162
2.03567934 1.52264374
2.03812313 0.49271469
2.04056692 1.50452298
2.04301071 -0.46155280
2.04545450 2.56415176
2.04789829 1.03994608
2.05034208 -0.24180990
2.05278587 0.67176086
2.05522966 0.09877253
2.05767345 -1.04385304
2.06011724 -0.53553468
2.06256104 -0.45785353
2.06500483 0.27561584
2.06744862 0.38145678
2.06989241 -0.80075997
2.07233620 0.84680271
2.07477999 -0.60154454
2.07722378 -2.43564725
2.07966757 -0.14574564
2.08211136 0.62466352
2.08455515 0.03975928
2.08699894 1.20262741
2.08944273 -0.28258897
2.09188652 0.59070032
2.09433031 -0.56074315
2.09677410 1.26474614
2.09921789 0.39556894
2.10166168 -0.77402651
2.10410547 -0.40674751
2.10654926 0.48755586
2.10899305 -0.43478405
2.11143684 0.30281565
2.11388063 -0.29378060
2.11632442 -0.47760619
2.11876822 -0.19691414
2.12121201 0.08761421
2.12365580 0.20795332
2.12609982 0.25477260
2.12854362 0.47054921
2.13098741 -0.38759029
2.13343120 1.12396749
2.13587499 -0.39099485
2.13831878 0.91131235
2.14076257 0.30920415
2.14320636 -1.44880983
2.14565015 -2.15273593
2.14809394 -0.99303117
2.15053773 0.74855450
2.15298152 1.18179116
2.15542531 1.32401070
2.15786910 0.95814273
2.16031289 -0.25551230
2.16275668 -0.07463706
2.16520047 1.07973614
2.16764426 1.22295126
2.17008805 -0.06871071
2.17253184 1.80941558
2.17497563 0.21013510
2.17741942 -0.34819615
2.17986321 0.07685339
2.18230700 -0.96226764
2.18475080 -2.00551212
2.18719459 1.26748121
2.18963838 1.63110369
2.19208217 0.37903985
2.19452596 2.10496515
2.19696975 1.06037822
2.19941354 0.89755932
2.20185733 1.61784637
2.20430112 2.01636970
2.20674491 2.13805103
2.20918870 2.32688487
2.21163249 1.47286403
2.21407628 1.35443062
2.21652007 0.68543822
2.21896386 1.19878310
2.22140765 2.00065166
2.22385144 1.11195749
2.22629523 1.27032208
2.22873902 0.80154786
2.23118281 3.03168303
2.23362660 1.08047225
2.23607039 1.98606867
2.23851418 1.11597890
2.24095798 1.18883997
2.24340177 0.81156525
2.24584556 -0.83302861
2.24828935 -0.35710877
2.25073314 1.29468483
2.25317693 0.82942964
2.25562072 0.71859537
2.25806451 1.73807788
2.26050830 0.55775043
2.26295209 1.86235398
2.26539588 -0.19243366
2.26783967 0.31227782
2.27028346 -1.14322031
2.27272725 2.10909992
2.27517104 0.63479304
2.27761483 1.35142389
2.28005862 0.71985611
2.28250241 -1.49875385
2.28494620 0.27222057
2.28738999 -1.08535707
2.28983378 -1.06690182
2.29227757 1.04864639
2.29472136 -0.64875214
2.29716516 0.87052925
2.29960895 1.87997288
2.30205274 0.81849937
2.30449653 1.11909194
2.30694032 1.01629859
2.30938411 0.42140420
2.31182790 0.91402199
2.31427169 -0.52603646
2.31671548 0.80256964
2.31915927 -0.19365310
2.32160306 -0.86015631
2.32404685 0.24156239
2.32649064 0.30040016
2.32893443 -1.82522342
2.33137822 -0.02445145
2.33382201 -1.96983061
2.33626580 0.52233514
2.33870959 0.23308735
2.34115338 0.45149853
2.34359717 1.89529558
2.34604096 -0.39095716
2.34848475 -2.19117521
2.35092854 0.98789673
2.35337234 1.48253703
2.35581613 0.21758436
2.35825992 -0.24994443
2.36070371 0.76952714
2.36314750 -0.52693835
2.36559129 -0.48365328
2.36803508 -0.20053136
2.37047887 0.56715974
2.37292266 0.38166519
2.37536669 0.03642565
2.37781048 0.22047472
2.38025427 1.83097494
2.38269806 -0.49015746
2.38514185 -1.42787489
2.38758564 -0.08679503
2.39002943 0.28428087
2.39247322 0.63481005
2.39491701 1.40639812
2.39736080 0.06344327
2.39980459 0.28501874
2.40224838 -0.71831566
2.40469217 1.81796682
2.40713596 0.27357331
2.40957975 0.90751031
2.41202354 -0.61291164
2.41446733 1.65158731
2.41691113 0.94276333
2.41935492 1.40382618
2.42179871 1.72457665
2.42424250 0.38391265
2.42668629 0.65993716
2.42913008 -0.44896120
2.43157387 1.79165804
2.43401766 2.23141554
2.43646145 0.68310003
2.43890524 -0.03036323
2.44134903 0.36104700
2.44379282 -2.18284643
2.44623661 -1.33556229
2.44868040 -0.50856581
2.45112419 0.51218027
2.45356798 0.43939848
2.45601177 -0.38894886
2.45845556 -0.97708061
2.46089935 -0.67459930
2.46334314 0.02161506
2.46578693 -0.96363001
2.46823072 0.08924971
2.47067451 0.52874474
2.47311831 -1.59578435
2.47556210 0.70716923
2.47800589 0.22290513
2.48044968 -1.02896469
2.48289347 -0.45027025
2.48533726 -0.48547837
2.48778105 -1.26722685
2.49022484 0.80076541
2.49266863 -1.54325301
2.49511242 -1.92826846
2.49755621 -0.34547505
2.50000000 2.08556177
